ID,Price,Manufacturer,Model,Prod. year,Category,Interior Type,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Pakistan,India,USA,Canada,UK,Turkey,Dubai ,SaudiArabia,Russia,China,Japan,Germany,France,,,,,
45804479,"$24,123 ",HYUNDAI,Tucson,2010,Jeep,Leather,Diesel,2,135720 km,4,Automatic,Front,4,Left-hand drive,Black,4,28,129,48,253,346,102,283,415,162,253,52,330,34,,,,,
45813567,"$32,302 ",BMW,M6,2014,Sedan,Leather,Petrol,4.4,84341 km,8,Automatic,Rear,4,Left-hand drive,Orange,12,47,241,105,285,277,157,402,99,489,169,16,375,381,,,,,
45794683,"$7,213 ",HONDA,Civic,2001,Hatchback,Fabric,Petrol,1.5,210000 km,4,Variator,Front,4,Right-hand drive,Silver,2,72,21,548,60,113,27,271,96,172,114,237,550,181,,,,,
45591470,"$14,113 ",TOYOTA,Prius,2011,Hatchback,Fabric,Petrol,1.8,174890 km,4,Automatic,Front,4,Left-hand drive,Grey,6,52,13,449,355,128,65,106,297,280,168,139,560,400,,,,,
45539804,"$30,734 ",MERCEDES-BENZ,E 350,2010,Sedan,Leather,Petrol,3.5,16000 km,6,Tiptronic,4x4,4,Left-hand drive,Black,12,33,207,231,239,328,91,126,587,133,230,279,514,189,,,,,
45813760,"$101,923 ",FERRARI,456,2011,Coupe,Leather,Petrol,4.5,19442 km,8,Automatic,Rear,2,Left-hand drive,Yellow,12,54,100,432,326,47,232,120,194,331,399,176,59,72,,,,,
45729595,"$28,241 ",HYUNDAI,Elantra,2014,Sedan,Leather,Petrol,1.6,73628 km,4,Automatic,Front,4,Left-hand drive,Silver,4,44,291,340,302,48,139,103,722,227,459,78,229,169,,,,,
45369356,"$114,468 ",LAND ROVER,Land Rover Sport,2016,Jeep,Leather,Petrol,3,51000 km,6,Tiptronic,4x4,4,Left-hand drive,White,10,25,1,410,317,179,20,274,349,224,361,187,416,276,,,,,
45809906,"$31,819 ",TOYOTA,Aqua,2015,Universal,Leather,Hybrid,1.5,44272 km,4,Automatic,Front,4,Left-hand drive,Green,4,137,82,1,278,243,87,332,345,354,163,68,476,199,,,,,
45783848,"$7,840 ",BMW,325 i,2000,Coupe,Leather,Petrol,2.5,240000 km,6,Tiptronic,Rear,2,Left-hand drive,Silver,0,116,214,372,21,85,73,414,756,367,323,16,378,187,,,,,
45765618,"$14,583 ",TOYOTA,Tacoma,2013,Jeep,Leather,Petrol,2.7,265558 km,4,Automatic,Rear,4,Left-hand drive,White,12,60,158,366,230,323,49,432,317,170,18,198,98,28,,,,,
44828493,"$4,234 ",MERCEDES-BENZ,190,1989,Sedan,Fabric,Petrol,2,0 km,4,Manual,Rear,4,Left-hand drive,White,0,89,61,35,124,384,253,638,566,304,352,97,561,236,,,,,
45801485,"$13,589 ",HYUNDAI,Elantra,2012,Sedan,Leather,Petrol,1.6,218000 km,4,Automatic,Front,4,Left-hand drive,Grey,4,28,186,506,58,70,264,220,420,19,195,94,125,24,,,,,
45784718,"$21,169 ",TOYOTA,Prius,2012,Sedan,Leather,Hybrid,1.8,95000 km,4,Automatic,Front,4,Left-hand drive,Silver,16,134,214,582,5,204,130,192,367,152,316,285,43,53,,,,,
45602657,"$26,030 ",MERCEDES-BENZ,C 300 4matic,2012,Sedan,Leather,Petrol,3.0 Turbo,160000 km,6,Tiptronic,4x4,4,Left-hand drive,Black,12,85,235,68,137,298,394,226,465,380,368,163,81,172,,,,,
45804345,"$22,947 ",HYUNDAI,Tucson,2011,Jeep,Leather,Diesel,2,163008 km,4,Automatic,Front,4,Left-hand drive,Grey,4,46,182,224,95,318,63,489,44,275,166,51,361,271,,,,,
45815920,"$1,960 ",HYUNDAI,Santa FE,2015,Jeep,Leather,Petrol,2.4,143864 km,4,Automatic,Front,4,Left-hand drive,Grey,12,111,238,434,379,26,118,644,562,148,31,58,555,380,,,,,
45802934,"$43,216 ",HYUNDAI,Santa FE,2016,Jeep,Leather,Diesel,2,153000 km,4,Automatic,Front,4,Left-hand drive,Black,4,128,51,204,217,95,289,373,780,437,271,85,483,362,,,,,
45778320,"$9,095 ",HONDA,FIT,2008,Sedan,Fabric,Petrol,1.3,180000 km,4,Automatic,Rear,4,Right-hand drive,Black,7,49,180,488,1,357,172,154,657,207,245,234,370,380,,,,,
45373583,"$19,800 ",TOYOTA,Prius,2012,Hatchback,Leather,Hybrid,1.8,170000 km,4,Automatic,Front,4,Left-hand drive,Silver,12,109,231,278,296,40,146,504,727,203,78,246,409,439,,,,,
45422964,"$18,189 ",TOYOTA,RAV 4,2006,Jeep,Fabric,Petrol,2.4,190000 km,4,Automatic,4x4,4,Left-hand drive,Silver,6,100,5,86,367,73,309,289,392,315,324,153,6,245,,,,,
45772575,"$22,580 ",MERCEDES-BENZ,E 300,2017,Sedan,Leather,Petrol,2,50930 km,4,Automatic,Rear,4,Left-hand drive,Black,12,112,196,311,322,394,72,315,278,249,70,179,520,232,,,,,
45781509,"$23,207 ",MERCEDES-BENZ,ML 320,2007,Jeep,Leather,Diesel,3.2 Turbo,320000 km,6,Automatic,4x4,4,Left-hand drive,Black,8,138,256,528,180,29,239,394,664,349,156,53,62,28,,,,,
45767170,"$37,633 ",TOYOTA,Camry LE,2016,Sedan,Fabric,Petrol,2.5,17200 km,4,Tiptronic,Front,4,Left-hand drive,Blue,12,134,86,234,384,149,376,470,426,235,451,37,258,285,,,,,
45766232,"$30,734 ",MERCEDES-BENZ,E 350,2014,Sedan,Leather,Diesel,3.5,200179 km,6,Automatic,4x4,4,Left-hand drive,Black,12,55,255,405,20,101,12,238,315,446,364,200,143,248,,,,,
45763347,"$3,763 ",HYUNDAI,Tucson,2013,Jeep,Leather,Petrol,2.4,53717 km,4,Automatic,4x4,4,Left-hand drive,Silver,0,51,176,300,224,289,247,221,306,188,395,183,348,266,,,,,
45732139,"$41,547 ",HYUNDAI,Santa FE,2015,Jeep,Leather,Diesel,2,68515 km,4,Automatic,Front,4,Left-hand drive,Grey,4,97,267,463,310,386,324,424,583,389,253,294,55,323,,,,,
45803390,"$11,604 ",HYUNDAI,Sonata,2014,Sedan,Leather,LPG,2,352050 km,4,Automatic,Front,4,Left-hand drive,Silver,4,95,81,488,44,154,158,22,415,425,420,246,473,20,,,,,
45465216,"$5,488 ",TOYOTA,CHR,2019,Jeep,Leather,Petrol,2,78424 km,4,Automatic,Front,4,Left-hand drive,Red,12,49,205,7,262,181,397,36,704,35,244,262,17,276,,,,,
45788882,"$5,331 ",MERCEDES-BENZ,C 180,1996,Sedan,Fabric,Petrol,1.8,290000 km,6,Automatic,Rear,4,Left-hand drive,Silver,4,114,245,524,303,5,110,335,684,374,262,231,339,415,,,,,
45797710,"$19,914 ",HYUNDAI,H1,2008,Minivan,Leather,Diesel,2.5,42442 km,4,Automatic,Front,4,Left-hand drive,Silver,4,132,262,6,32,63,111,580,660,300,338,57,172,47,,,,,
43487083,$80 ,BMW,530,2007,Sedan,Leather,Petrol,2.5,100000 km,6,Automatic,Rear,4,Left-hand drive,Blue,6,114,268,49,364,273,364,355,419,17,140,199,5,69,,,,,
45801868,"$14,069 ",HYUNDAI,Elantra,2010,Sedan,Leather,Petrol,1.6,129055 km,4,Automatic,Front,4,Left-hand drive,Black,4,59,146,251,191,338,172,64,450,404,346,298,95,298,,,,,
45812629,"$13,172 ",MERCEDES-BENZ,E 320,2003,Sedan,Leather,LPG,3.2,220000 km,6,Tiptronic,Front,4,Left-hand drive,White,8,88,252,302,85,258,160,606,144,42,85,189,230,7,,,,,
45797984,"$16,543 ",HYUNDAI,Elantra,2010,Sedan,Leather,Petrol,1.6,79995 km,4,Automatic,Front,4,Left-hand drive,Silver,4,90,298,247,388,295,23,21,133,461,268,176,384,154,,,,,
45796992,"$30,085 ",HYUNDAI,H1,2014,Minivan,Leather,Diesel,2.5,196654 km,4,Automatic,Front,4,Left-hand drive,White,4,103,260,465,344,159,209,134,250,75,213,176,446,88,,,,,
45816585,$706 ,HYUNDAI,Elantra,2016,Sedan,Leather,Petrol,1.8,92981 km,4,Automatic,Front,4,Left-hand drive,White,12,126,226,453,187,120,47,644,734,82,337,172,521,242,,,,,
45730873,"$15,991 ",HYUNDAI,Genesis,2011,Coupe,Leather,Petrol,2,112387 km,4,Automatic,Front,4,Left-hand drive,Grey,4,14,43,262,122,234,340,455,247,382,2,219,599,171,,,,,
45728307,"$12,231 ",BMW,i3,2014,Hatchback,Leather,Hybrid,0.7,107926 km,2,Automatic,Rear,4,Left-hand drive,Silver,12,141,282,230,310,380,274,353,583,409,393,80,10,354,,,,,
45801007,"$15,053 ",MERCEDES-BENZ,Sprinter,1998,Microbus,Fabric,Diesel,3.5,7563145 km,4,Manual,Rear,4,Left-hand drive,Yellow,2,138,37,597,273,211,187,537,760,166,458,279,204,4,,,,,
45802310,"$40,688 ",HYUNDAI,H1,2016,Universal,Leather,Diesel,2.5,135206 km,4,Automatic,Front,4,Left-hand drive,White,4,86,94,225,66,47,49,337,484,154,408,172,35,317,,,,,
45770456,"$29,479 ",BMW,535 I,2013,Sedan,Leather,Petrol,3.0 Turbo,93493 km,6,Tiptronic,Rear,4,Left-hand drive,Blue,12,49,247,264,169,151,314,495,720,64,438,95,98,62,,,,,
45729851,"$27,065 ",HYUNDAI,Elantra,2016,Sedan,Leather,LPG,1.6,71000 km,4,Automatic,Front,4,Left-hand drive,White,4,121,269,48,316,28,26,258,566,197,432,239,301,334,,,,,
45806460,$784 ,HONDA,Odyssey,2016,Sedan,Leather,Petrol,3.5,203338 km,6,Automatic,Front,4,Left-hand drive,Grey,12,132,210,476,62,342,61,659,669,476,75,93,10,102,,,,,
45809851,"$12,334 ",TOYOTA,Aqua,2014,Hatchback,Leather,Petrol,1.5,121324 km,4,Automatic,Front,4,Left-hand drive,White,4,81,254,53,251,340,25,205,759,153,223,48,273,235,,,,,
45157625,"$117,604 ",PORSCHE,911,2008,Coupe,Leather,Petrol,3.6,126000 km,6,Tiptronic,Rear,2,Left-hand drive,Black,6,148,242,507,295,98,252,242,201,401,331,163,527,406,,,,,
45775889,"$23,521 ",TOYOTA,Camry sport,2017,Sedan,Leather,Petrol,2.5,153000 km,4,Tiptronic,Front,4,Left-hand drive,Black,12,11,239,501,163,393,275,286,751,445,2,102,325,17,,,,,
45781242,"$14,426 ",HONDA,FIT RS MODELI,2011,Hatchback,Fabric,Petrol,1.5,112000 km,4,Tiptronic,Front,4,Right-hand drive,Black,5,67,106,232,372,387,210,90,220,369,6,71,429,69,,,,,
45803035,"$42,337 ",HYUNDAI,Santa FE,2017,Jeep,Leather,Diesel,2,29853 km,4,Automatic,Front,4,Left-hand drive,White,4,90,247,435,76,313,373,444,88,66,26,181,385,288,,,,,
45802103,"$30,326 ",HYUNDAI,H1,2014,Universal,Leather,Diesel,2.5,245603 km,4,Automatic,Front,4,Left-hand drive,Black,4,99,92,211,23,167,129,175,353,445,191,102,48,271,,,,,
45777598,"$15,053 ",HYUNDAI,Sonata,2012,Sedan,Leather,LPG,2,67017 km,4,Automatic,Front,4,Left-hand drive,Silver,4,104,177,20,40,234,110,123,221,388,90,5,220,198,,,,,
45797852,"$10,036 ",HYUNDAI,H1,2010,Minivan,Leather,Diesel,2.5,60517 km,4,Automatic,Front,4,Left-hand drive,Yellow,4,85,269,435,337,258,363,348,439,384,455,45,592,202,,,,,
44680685,"$20,385 ",TOYOTA,Camry,2009,Sedan,Leather,Petrol,2.5,152000 km,4,Variator,Front,4,Left-hand drive,Black,4,76,210,444,213,247,384,148,375,381,33,17,260,137,,,,,
45813786,$941 ,BMW,328,2014,Sedan,Leather,Diesel,2,250491 km,4,Automatic,Rear,4,Left-hand drive,White,12,58,230,57,298,288,398,607,125,301,311,261,479,299,,,,,
45770840,"$9,722 ",TOYOTA,Ist,2002,Hatchback,Fabric,Petrol,1.5,1000 km,4,Automatic,Front,4,Right-hand drive,Brown,2,32,123,376,190,328,104,122,722,111,350,263,461,236,,,,,
45809887,"$17,663 ",TOYOTA,Aqua,2012,Hatchback,Leather,Petrol,0,118000 km,4,Automatic,Front,4,Left-hand drive,Grey,4,19,271,403,364,161,362,355,474,209,253,137,4,209,,,,,
44816443,"$20,385 ",HONDA,Civic,2013,Sedan,Fabric,CNG,1.8,120000 km,4,Automatic,Front,4,Left-hand drive,White,6,18,39,318,359,356,17,206,538,449,113,275,362,331,,,,,
45797349,"$28,523 ",HYUNDAI,Genesis,2011,Sedan,Leather,Petrol,4.6,118432 km,4,Automatic,Front,4,Left-hand drive,Black,4,80,11,65,25,244,257,60,772,498,447,252,183,345,,,,,
45770544,"$8,700 ",HONDA,Elysion,2004,Minivan,Fabric,Petrol,3,323000 km,6,Automatic,Front,2,Right-hand drive,Grey,4,128,218,114,371,316,373,94,579,249,420,163,112,101,,,,,
45808898,"$25,089 ",TOYOTA,Camry,2014,Sedan,Fabric,Petrol,2.5,166400 km,4,Tiptronic,Front,4,Left-hand drive,Silver,10,30,215,432,26,258,394,58,253,329,171,102,44,267,,,,,
45816074,"$2,587 ",HYUNDAI,Santa FE,2014,Jeep,Leather,Petrol,2,174664 km,4,Automatic,Front,4,Left-hand drive,White,12,88,130,492,246,284,315,200,187,423,494,117,54,320,,,,,
45789817,"$141,124 ",BMW,M6,2013,Coupe,Leather,Petrol,4.4 Turbo,79500 km,8,Tiptronic,Rear,4,Left-hand drive,Black,12,80,274,287,66,121,216,619,426,333,175,267,259,287,,,,,
45771111,"$3,607 ",NISSAN,Juke,2015,Jeep,Leather,Petrol,1.6,103358 km,4,Automatic,4x4,4,Left-hand drive,Blue,0,92,34,45,237,376,252,586,9,169,232,82,61,327,,,,,
45810041,"$63,152 ",HONDA,Civic,2017,Sedan,Leather,Petrol,1.5,7176 km,4,Automatic,Front,4,Left-hand drive,Blue,4,16,130,84,33,313,259,577,524,471,348,228,118,217,,,,,
45720276,"$15,681 ",MERCEDES-BENZ,E 350,2013,Sedan,Leather,Petrol,3.5 Turbo,140800 km,6,Automatic,4x4,4,Left-hand drive,Black,0,88,164,557,113,387,145,384,545,473,263,90,271,239,,,,,
44968279,"$11,290 ",HYUNDAI,Veloster,2012,Sedan,Leather,Petrol,1.6,136000 km,4,Tiptronic,Front,4,Left-hand drive,Yellow,8,3,16,438,87,217,152,304,367,6,88,189,50,30,,,,,
45529948,"$68,994 ",LAND ROVER,Range Rover,2013,Jeep,Leather,Diesel,3.0 Turbo,112000 km,6,Automatic,4x4,4,Left-hand drive,Grey,12,114,260,111,31,225,4,672,546,435,60,188,67,358,,,,,
45803067,"$54,186 ",HYUNDAI,Santa FE,2016,Jeep,Leather,Diesel,2,95131 km,4,Automatic,Front,4,Left-hand drive,Black,4,81,173,421,224,316,380,466,444,117,84,156,220,423,,,,,
45773738,"$30,734 ",MERCEDES-BENZ,E 350,2014,Sedan,Leather,Diesel,3.5,200179 km,6,Automatic,4x4,4,Left-hand drive,Black,12,66,120,194,251,51,145,309,49,293,36,19,590,369,,,,,
45764470,"$9,879 ",MERCEDES-BENZ,E 350,2011,Sedan,Leather,Diesel,3,273186 km,6,Automatic,Rear,4,Left-hand drive,White,12,118,253,504,345,237,299,699,162,39,453,220,138,172,,,,,
45316133,"$21,012 ",TOYOTA,Prius,2014,Hatchback,Fabric,Hybrid,1.8,112000 km,4,Automatic,Front,4,Left-hand drive,White,12,44,106,264,372,32,310,424,537,145,83,95,280,417,,,,,
45803463,"$15,060 ",HYUNDAI,Sonata,2015,Sedan,Leather,LPG,2,160717 km,4,Automatic,Front,4,Left-hand drive,Silver,4,31,84,376,153,83,133,553,207,83,285,156,371,350,,,,,
45764827,$314 ,MERCEDES-BENZ,E 350,2009,Sedan,Leather,Diesel,3.5,266061 km,6,Automatic,4x4,4,Left-hand drive,Black,12,95,205,491,284,312,117,368,312,197,382,45,258,314,,,,,
45776029,"$18,817 ",TOYOTA,Aqua,2014,Sedan,Fabric,Hybrid,1.5,64000 km,4,Automatic,Front,4,Left-hand drive,Orange,8,36,155,358,26,92,358,533,659,445,265,291,564,249,,,,,
45656442,"$1,019 ",BMW,X5,2013,Jeep,Leather,Diesel,3,137802 km,6,Automatic,4x4,4,Left-hand drive,Black,0,139,189,584,240,332,303,256,466,446,202,155,74,25,,,,,
45803495,"$7,527 ",HYUNDAI,Sonata,2010,Sedan,Leather,LPG,2,89181 km,4,Automatic,Front,4,Left-hand drive,Silver,4,44,161,476,325,39,121,207,76,173,374,94,219,31,,,,,
45646950,$862 ,TOYOTA,Camry,2014,Sedan,Leather,Hybrid,2.5,130478 km,4,Automatic,Front,4,Left-hand drive,White,12,80,3,434,243,53,382,411,279,292,308,74,323,196,,,,,
45732796,"$16,443 ",HYUNDAI,Sonata,2013,Sedan,Leather,Petrol,2,162000 km,4,Automatic,Front,4,Left-hand drive,Grey,4,52,271,472,317,317,226,28,8,334,212,241,216,185,,,,,
45760893,"$17,249 ",MERCEDES-BENZ,E 350,2006,Sedan,Leather,Petrol,3.7,245000 km,6,Tiptronic,Rear,4,Left-hand drive,Silver,12,95,274,2,330,90,225,300,40,18,10,209,43,256,,,,,
45732543,"$54,807 ",HYUNDAI,Santa FE,2016,Jeep,Leather,Diesel,2,59000 km,4,Automatic,Front,4,Left-hand drive,Grey,4,69,145,576,167,385,284,350,561,411,102,196,507,91,,,,,
45758445,"$16,308 ",HYUNDAI,Elantra,2014,Sedan,Fabric,Petrol,1.8,110000 km,4,Tiptronic,Front,4,Left-hand drive,Grey,4,42,24,209,310,356,256,667,184,235,291,98,380,196,,,,,
45790483,"$15,681 ",HYUNDAI,Elantra,2013,Sedan,Fabric,Petrol,1.8,102675 km,4,Automatic,Front,4,Left-hand drive,Black,0,108,151,570,199,22,128,220,472,434,388,164,551,404,,,,,
45772590,$314 ,MERCEDES-BENZ,E 300,2017,Sedan,Leather,Petrol,2,26802 km,4,Automatic,Rear,4,Left-hand drive,Black,12,27,299,225,196,388,330,513,353,484,81,114,373,285,,,,,
45801457,"$13,454 ",HYUNDAI,Accent,2014,Sedan,Leather,Diesel,1.6,49248 km,4,Automatic,Front,4,Left-hand drive,Silver,4,56,176,49,392,345,178,142,648,301,246,100,376,381,,,,,
45637397,"$8,450 ",MERCEDES-BENZ,C 180,1999,Sedan,Fabric,Petrol,1.8,218374 km,4,Manual,Rear,4,Left-hand drive,Silver,12,26,153,25,286,321,129,342,767,418,120,295,543,278,,,,,
45646338,$392 ,TOYOTA,Camry,2013,Sedan,Leather,Hybrid,2.5,232032 km,4,Automatic,Front,4,Left-hand drive,Silver,12,132,248,329,266,93,46,684,75,97,103,64,464,22,,,,,
45761846,"$37,633 ",TOYOTA,RAV 4,2013,Jeep,Fabric,Petrol,2.5,900000 km,4,Tiptronic,4x4,4,Left-hand drive,Green,8,9,192,51,296,141,365,423,319,128,152,239,27,323,,,,,
45809595,"$30,906 ",HONDA,FIT,2014,Hatchback,Leather,Petrol,1.5,52800 km,4,Automatic,Front,4,Left-hand drive,Orange,4,54,274,562,382,386,371,349,134,90,372,259,408,438,,,,,
45804777,"$38,060 ",HYUNDAI,Tucson,2016,Jeep,Leather,Diesel,2,71826 km,4,Automatic,Front,4,Left-hand drive,White,4,146,255,508,144,185,81,500,456,445,462,46,174,370,,,,,
45228982,$55 ,TOYOTA,Prius C 2013,2013,Hatchback,Leather,Hybrid,1.5,65000 km,4,Automatic,Front,4,Left-hand drive,Grey,2,68,239,71,101,171,313,676,628,20,18,71,591,125,,,,,
45809297,"$5,300 ",HONDA,FIT,2013,Hatchback,Leather,Hybrid,1.3,97536 km,4,Automatic,Front,4,Left-hand drive,White,4,59,77,353,261,286,292,510,460,107,239,83,450,31,,,,,
45758968,"$7,840 ",NISSAN,Wingroad,2003,Universal,Fabric,LPG,1.5,235339 km,4,Automatic,Front,4,Right-hand drive,Silver,2,47,128,76,291,322,131,505,200,473,357,253,480,223,,,,,
45769034,"$1,882 ",MERCEDES-BENZ,E 350,2014,Sedan,Leather,Petrol,3.5,146395 km,6,Automatic,Rear,4,Left-hand drive,Grey,12,6,95,525,390,73,243,146,349,19,230,259,445,149,,,,,
45810040,"$33,494 ",TOYOTA,Aqua,2015,Hatchback,Leather,Petrol,1.5,29000 km,4,Automatic,Front,4,Left-hand drive,Silver,4,66,192,354,235,52,206,697,374,37,173,65,268,379,,,,,
45725137,"$15,524 ",TOYOTA,Prius,2012,Hatchback,Fabric,Hybrid,1.8,260000 km,4,Automatic,Front,4,Left-hand drive,Blue,8,89,156,481,39,191,154,599,142,486,93,231,232,35,,,,,
45794527,"$10,976 ",NISSAN,X-Trail,2003,Jeep,Leather,LPG,2,142000 km,4,Manual,4x4,4,Right-hand drive,Blue,2,148,132,371,311,223,383,28,374,351,279,286,45,141,,,,,
45776517,"$5,645 ",NISSAN,X-Trail,2001,Jeep,Leather,Petrol,2,270000 km,4,Automatic,4x4,4,Right-hand drive,Silver,4,21,110,3,265,233,263,574,476,161,32,43,400,100,,,,,
45771391,$314 ,MERCEDES-BENZ,E 350,2010,Sedan,Leather,Petrol,6.2,274771 km,8,Automatic,Rear,4,Left-hand drive,White,12,78,36,390,309,329,247,384,420,416,142,197,149,292,,,,,
45764555,"$22,580 ",TOYOTA,Highlander,2011,Jeep,Leather,Petrol,3.5,368064 km,6,Automatic,4x4,4,Left-hand drive,Grey,12,10,85,549,296,372,45,532,559,272,31,129,432,335,,,,,
45127563,"$38,260 ",MERCEDES-BENZ,S 550,2007,Sedan,Leather,Petrol,5.5,148000 km,8,Tiptronic,Rear,4,Left-hand drive,Black,12,19,99,302,33,316,4,122,184,178,355,187,272,312,,,,,
45651691,$157 ,MERCEDES-BENZ,ML 350,2011,Jeep,Leather,Diesel,3.5,220323 km,6,Automatic,4x4,4,Left-hand drive,Black,12,44,175,145,255,180,339,385,25,349,380,159,140,81,,,,,
45773702,$627 ,MERCEDES-BENZ,E 350,2011,Sedan,Leather,Diesel,3.5,230696 km,6,Automatic,4x4,4,Left-hand drive,Black,12,101,276,256,144,67,115,593,669,442,111,268,558,217,,,,,
45773270,$627 ,TOYOTA,Corolla,2006,Sedan,Leather,Petrol,1.8,479998 km,4,Automatic,Front,4,Left-hand drive,Silver,12,46,18,2,65,336,155,620,773,48,459,194,554,255,,,,,
43802267,"$29,950 ",NISSAN,Kicks SR,2018,Jeep,Leather,Petrol,1.6,9410 km,4,Automatic,Front,4,Left-hand drive,Red,9,110,202,183,140,50,322,77,710,229,313,280,491,139,,,,,
45465978,"$10,976 ",TOYOTA,Prius,2008,Hatchback,Leather,Hybrid,1.5,147000 km,4,Automatic,Front,4,Left-hand drive,Green,6,10,288,128,14,134,300,461,741,249,66,207,237,302,,,,,
45801671,"$19,121 ",HYUNDAI,Elantra,2012,Sedan,Leather,Petrol,1.6,180000 km,4,Automatic,Front,4,Left-hand drive,Grey,4,42,105,320,349,51,226,245,344,155,274,123,235,10,,,,,
45234323,"$21,639 ",BMW,X5,2004,Jeep,Leather,Diesel,3,246000 km,6,Tiptronic,4x4,4,Left-hand drive,Black,12,100,81,419,7,348,103,530,106,494,467,100,552,397,,,,,
45733393,"$67,404 ",HYUNDAI,Sonata,2015,Sedan,Leather,Petrol,2,43628 km,4,Automatic,Front,4,Left-hand drive,White,4,129,66,139,115,81,234,574,776,262,231,22,314,375,,,,,
45806576,"$10,349 ",TOYOTA,4Runner,2018,Jeep,Leather,Petrol,2,78579 km,4,Automatic,Front,4,Left-hand drive,Purple,12,150,37,281,113,104,146,425,217,261,384,49,166,338,,,,,
45795523,"$16,935 ",NISSAN,Juke,2015,Jeep,Fabric,Petrol,1.7,0 km,4,Automatic,Front,4,Left-hand drive,Black,0,119,294,73,275,371,40,158,678,296,254,233,491,289,,,,,
45767648,$549 ,TOYOTA,Prius,2013,Sedan,Leather,Hybrid,1.8,298248 km,4,Automatic,Front,4,Left-hand drive,White,12,7,158,541,35,16,7,49,691,69,39,85,349,128,,,,,
45782452,"$16,935 ",TOYOTA,Prius C,2012,Hatchback,Fabric,Hybrid,1.5,91400 km,4,Variator,Front,4,Left-hand drive,Silver,12,21,257,376,333,46,197,652,283,442,210,267,150,31,,,,,
45647918,$314 ,TOYOTA,Camry,2013,Sedan,Leather,Hybrid,2.5,225510 km,4,Automatic,Front,4,Left-hand drive,White,12,50,257,171,32,46,205,229,613,137,256,94,64,249,,,,,
41217940,$40 ,HONDA,FIT,2003,Hatchback,Fabric,Petrol,1.5,150000 km,4,Automatic,Front,4,Right-hand drive,Grey,6,125,126,516,213,16,266,171,459,304,218,74,19,3,,,,,
45767920,$862 ,HONDA,Insight,2013,Hatchback,Leather,Hybrid,1.3,143597 km,4,Automatic,Front,4,Left-hand drive,Silver,0,145,270,125,122,336,301,176,393,66,497,219,58,366,,,,,
45767425,"$5,802 ",MERCEDES-BENZ,E 350,2013,Sedan,Leather,Diesel,3.5,107800 km,6,Automatic,Rear,4,Left-hand drive,Grey,12,141,219,5,296,337,328,310,35,41,180,89,217,115,,,,,
45810723,"$10,349 ",NISSAN,X-Trail,2004,Jeep,Fabric,Petrol,2,156000 km,4,Automatic,4x4,4,Right-hand drive,Black,8,50,140,193,32,275,36,270,382,234,307,249,141,331,,,,,
45655579,$706 ,TOYOTA,Prius,2010,Hatchback,Leather,Hybrid,1.8,73402 km,4,Automatic,Front,4,Left-hand drive,White,12,134,115,153,59,353,361,699,748,260,172,272,25,114,,,,,
45089354,"$45,473 ",BMW,528,2014,Sedan,Leather,Petrol,2.0 Turbo,70000 km,4,Tiptronic,Rear,5,Left-hand drive,Black,10,9,153,194,45,331,363,341,791,56,156,75,563,64,,,,,
45770379,"$14,740 ",HONDA,Insight,2010,Hatchback,Fabric,LPG,1.3,320000 km,4,Automatic,Front,4,Left-hand drive,White,4,8,108,507,319,353,350,446,259,206,323,198,254,304,,,,,
45332088,"$14,740 ",TOYOTA,Corolla,2007,Sedan,Fabric,Petrol,1.4,241000 km,4,Manual,Front,4,Left-hand drive,Blue,4,88,140,567,345,290,398,21,173,172,292,266,256,13,,,,,
45802159,"$30,085 ",HYUNDAI,H1,2014,Minivan,Leather,Diesel,2.5,196654 km,4,Automatic,Front,4,Left-hand drive,White,4,128,229,117,69,239,177,450,409,491,169,7,504,300,,,,,
45656657,$188 ,HONDA,Insight,2011,Hatchback,Leather,Hybrid,1.3,216858 km,4,Automatic,Front,4,Left-hand drive,Grey,0,144,131,181,5,348,301,489,257,38,330,234,15,125,,,,,
45500297,"$6,899 ",NISSAN,Cefiro,2006,Sedan,Fabric,CNG,2,107342 km,4,Automatic,Front,4,Left-hand drive,White,0,92,282,139,232,86,315,315,691,481,243,107,493,301,,,,,
45790477,"$15,681 ",HYUNDAI,Elantra,2012,Sedan,Fabric,Petrol,1.8,127226 km,4,Automatic,Front,4,Left-hand drive,Blue,0,29,143,346,10,243,256,179,686,471,321,59,90,363,,,,,
45783289,"$15,053 ",HYUNDAI,Elantra,2016,Sedan,Fabric,Petrol,1.8,80000 km,4,Tiptronic,Front,4,Left-hand drive,Grey,12,68,51,318,113,320,199,416,650,427,131,229,102,19,,,,,
45805620,"$13,172 ",TOYOTA,Prius,2007,Sedan,Fabric,Hybrid,1.5,200000 km,4,Automatic,Front,4,Left-hand drive,White,4,55,200,213,47,166,251,83,686,52,279,1,322,96,,,,,
45815372,"$7,840 ",MERCEDES-BENZ,E 200,1998,Sedan,Fabric,CNG,2,180003 km,4,Manual,Rear,4,Left-hand drive,Black,4,115,266,89,165,182,208,70,629,162,434,57,547,185,,,,,
45805495,"$34,497 ",BMW,X5,2011,Jeep,Leather,Diesel,3,250000 km,6,Tiptronic,4x4,4,Left-hand drive,Grey,10,74,99,580,386,90,44,103,574,382,362,85,141,181,,,,,
